x,y,DIAM
0.560808901726524,0.7809077462112419,33.901309967041016
0.5600562478483725,0.7750703124182874,34.5245361328125
0.5515255452918993,0.775560159180352,34.304988861083984
0.5500457248793447,0.7642310594489203,35.50182342529297
0.5467419298797019,0.7527810654960412,34.46232986450195
0.5466782545973545,0.745140648356392,34.752471923828125
0.5486369968003555,0.7403807303342025,35.151371002197266
0.5460632531392275,0.7241849166115308,35.32351303100586
0.5509735929885105,0.7184270095017546,35.81785583496094
0.5521234320688335,0.7247236761786429,35.08756256103516
0.5448663835355604,0.7206471169446673,34.99998474121094
0.5389084917253716,0.723655449422931,35.47184753417969
0.5376292186976815,0.7281488541074199,35.71238708496094
0.5338212287858151,0.7374089287113903,35.20302200317383
0.5324772509081116,0.7340858188948578,35.32982635498047
0.5318548440122515,0.7312754183758314,34.86225891113281
0.5268093568810253,0.7503988104120582,35.357078552246094
0.524302071097462,0.7465788350857572,35.60197448730469
0.521069826539434,0.7417151965884119,35.638275146484375
0.5239296093884381,0.7414557798321906,35.6766471862793
0.5222490374349669,0.7328581751431213,35.393043518066406
0.5210253368912079,0.7271995096411321,35.26636505126953
0.5219736076698644,0.7307152906188252,35.74325942993164
0.5236765076831361,0.7205367887691347,35.06536102294922
0.526963563406813,0.7276991433447122,35.68518829345703
0.5328328719884707,0.7240171015285142,35.59765625
0.5344256321818281,0.7455047618807744,35.74953079223633
0.5379516792761206,0.7422927009919542,36.227237701416016
0.5372426847319025,0.7396570236842896,35.7763786315918
0.5358808577907318,0.738330742919628,35.87717056274414
0.5356801381031466,0.7407241586797386,35.31085968017578
0.531268118562825,0.7379568051855043,34.89206314086914
0.5328610012396324,0.7408223618497396,35.594295501708984
0.5354958661236024,0.7334014010235426,35.192474365234375
0.5326002385256631,0.7286230044223165,35.467620849609375
0.5319331863395856,0.729078251134355,35.69852828979492
0.5318757822086815,0.7274273440827923,35.5941276550293
0.531828238064385,0.7331866441253876,35.66729736328125
0.5268994256154523,0.7072123161809807,34.7569465637207
0.5309101039305755,0.7033681439880799,35.435184478759766
0.5333084516542348,0.7105186424400516,36.00910568237305
0.535274176513562,0.7146903080664333,35.47216796875
0.532820812388605,0.7185932261540513,35.483642578125
0.5301133284908034,0.7243767991304222,35.32050323486328
0.5302898558179181,0.7229673304702386,35.681724548339844
0.4799084097313936,0.6096102688603862,34.914730072021484
0.478010707930767,0.6193190715198029,35.278350830078125
0.4745174287030713,0.6211132978653604,35.4560546875
0.4763201977340064,0.6139751513542655,35.21064376831055
0.475177467010321,0.6260617680988787,35.673675537109375
0.4779550775812151,0.6285231123979356,35.701202392578125
0.4791894484139055,0.6295481882217573,35.41703796386719
0.590419866807801,0.5149946782736987,37.30720901489258
0.594046862915576,0.523039155581547,38.19342041015625
0.5943157189178643,0.522080449823318,37.843868255615234
0.5958301414031312,0.5257059976311702,37.32901763916016
0.5904507896670627,0.5220765783381891,37.45944595336914
0.5914415167747602,0.4711491951551667,37.1375617980957
0.5923537211071337,0.46298347225289,36.761749267578125
0.5975616951582015,0.4746192976108223,37.044227600097656
0.6012285701264617,0.4811313214091068,36.86432266235352
0.5983284124726803,0.4820652113849235,37.23326873779297
0.6076669041530571,0.5504376010205068,38.09804916381836
0.6062841579665396,0.545936147315079,38.442012786865234
0.6018744014226648,0.5487209318904145,38.272098541259766
0.592679494313837,0.5353528778719121,38.13237762451172
0.58688979096998,0.4808440773264701,37.19566345214844
0.5867505039484495,0.4805877553177775,37.009761810302734
0.587544761769416,0.4824533263679049,36.86067962646485
0.5816859099462308,0.4827219534500702,37.021480560302734
0.5832415985336717,0.4904276838285375,37.62155151367188
0.5835956683578961,0.4903525356427516,37.806907653808594
0.5891931632215872,0.5162314887989397,37.76926040649414
0.5884499994998007,0.5199226584641212,38.18043899536133
0.5912194396186676,0.5239909611735749,37.43037033081055
0.5908563848593161,0.5225519591704573,36.84022903442383
0.5890124028694722,0.5182417535938311,36.962520599365234
0.592243057122832,0.5085920548339071,37.10808944702149
0.5878265745475793,0.4523365191544548,36.5203742980957
0.5902900679116352,0.4444072027736487,37.2672233581543
0.5898667559859412,0.4370363710703733,37.07003021240234
0.5922949421560438,0.435885815772854,37.18965911865234
0.5926187032858186,0.4401180504109538,37.84910583496094
0.5933479606433909,0.4364816430418967,37.69724655151367
0.5948682930138626,0.4359488395103652,38.09028625488281
0.5953652950754766,0.4371282119777162,37.2094841003418
0.5965702966679371,0.4372021173107894,37.96518325805664
0.5856179889504061,0.4356556867469008,37.963600158691406
0.577703292708804,0.4389484424424483,36.86456680297852
0.5759518318656138,0.4460647406755396,37.52053451538086
0.5740058267872036,0.4502811571162837,37.006568908691406
0.573933959194597,0.4496006140009239,36.925594329833984
0.5337977997923411,0.3230301670106978,36.88838958740234
0.5676708588545559,0.1857263119614538,37.62914276123047
0.5649465874409988,0.1876604688058731,38.48307800292969
0.5592957973131744,0.188183549919144,37.80978012084961
0.5398020085888267,0.2350017707171221,37.16437911987305
0.538149094998279,0.2507587451825328,36.71776580810547
0.5435526904165646,0.2517356380170021,37.2969856262207
0.5469643811816008,0.2433781554133596,37.192657470703125
0.5446418661901138,0.2498097808996917,36.60018539428711
0.5455903562293181,0.2542464241698143,36.94389724731445
0.5456725933645038,0.263650085317046,36.23193359375
0.5485549287394332,0.2652105429415545,36.36898422241211
0.5432623960335726,0.2780543111609717,36.725624084472656
0.5451290172226695,0.2793810991160237,36.93282699584961
0.5472523431163622,0.2781207815935611,36.65322494506836
0.5246754631819522,0.3320001936565278,36.82927322387695
0.5166648361822646,0.3532745954235707,37.25431823730469
0.5176974036659563,0.3539993041419582,37.04954147338867
0.5186275087287461,0.3678196432263947,37.01533889770508
0.5193351547513063,0.3766673072786508,36.79942321777344
0.5208118312976845,0.3785439190865436,37.453269958496094
0.5880334104312989,0.3245202803976237,37.27589797973633
0.5940949432912187,0.3168551557613377,37.60285949707031
0.592108595009788,0.3193242892484424,36.90346145629883
0.5942987145516665,0.3127696148135248,37.13139343261719
0.5934480227809532,0.3144360806916959,37.31303787231445
0.593045821755473,0.314819679954829,37.04990005493164
0.5959989934095189,0.3120393127863223,38.32090759277344
0.5955299766918007,0.3074384275400137,37.62791442871094
0.5988709061507707,0.3042301099680782,37.55328369140625
0.6079784181508042,0.289489475924584,37.60285949707031
0.6052666997282528,0.286859363018886,37.46550750732422
0.6060404083588746,0.2832932032215567,37.02626037597656
0.6086269589831222,0.2826984143112405,37.43283462524414
0.6105822978416097,0.2804692800430455,37.496376037597656
0.610918514186518,0.2792016534789698,37.581329345703125
0.5470902977516885,0.2870257212991411,37.18196105957031
0.5431334594407979,0.2999766809622586,37.03348159790039
0.542941936022136,0.3002549397472154,36.67926406860352
0.5427270645586403,0.3020242297073181,37.15081405639648
0.545865483096863,0.2963293150390302,36.472415924072266
0.5467785349847245,0.2961571861095271,36.08555603027344
0.5675672746679122,0.3288599722137404,35.88780212402344
0.5727537983528445,0.3321493354860139,36.39403533935547
0.5907899002399197,0.3179777294834045,36.33799362182617
0.5971437471512995,0.3174748659683273,36.83264923095703
0.5959040240984318,0.3165867352862397,37.4668083190918
0.5939592361113227,0.32096010535384,37.75641632080078
0.5936162081126389,0.3220290421737386,37.47602844238281
0.5879861859257447,0.3294593175951277,37.98785018920898
0.5526321441494767,0.4039543964254566,38.58829116821289
0.5198758726354896,0.5716267579467926,36.752906799316406
0.5156902569872461,0.7118548381633258,37.40395736694336
0.514815939645711,0.7133040577845746,37.23834609985352
0.5163261454338898,0.7065315241618717,37.54254531860352
0.5113543018940347,0.7054431481665482,38.10018157958984
1.126718093439422,1.9337258263431516,24.887178421020508
1.0506416972602108,2.4377584874033804,15.620615005493164
1.0521741673191745,2.4145932905788694,16.19471549987793
1.057930375481444,2.3595358883409547,14.999359130859377
1.0528272015118068,2.3745328899678637,15.158239364624023
