x,y,duration,min_diam,max_diam,mean_diam,std_diam,cluster,x_centroid,y_centroid
0.4417941416724512,0.40563857012100674,1155,48.97769546508789,50.15699005126953,49.54283218383789,0.37716963208739834,4,0.3972886028764614,0.3873486978646106
0.3726419677376002,0.32213073367633405,693,49.08000946044922,49.65011215209961,49.399098290337456,0.2036388932771019,4,0.3972886028764614,0.3873486978646106
0.26735415816732777,0.3911395544212973,1232,46.09906768798828,47.70201873779297,46.7746684551239,0.5365778412490705,2,0.2563001867855918,0.5068294354593282
0.33862417589841043,0.4939898646860673,616,46.89324569702149,47.68374633789063,47.27883052825928,0.26310866180391096,2,0.2563001867855918,0.5068294354593282
0.42652809560839017,0.513416095320755,1155,47.79115676879883,48.77629470825195,48.25789311726888,0.26927640624497995,0,0.4479899444850233,0.5454312545606463
0.27579922945960267,0.4882709570322521,1771,44.59088516235352,48.05841064453125,46.73259121438731,0.8694519148126427,2,0.2563001867855918,0.5068294354593282
0.291237029096049,0.5572828905599062,1078,40.126708984375,45.7292366027832,43.07643617902483,1.8261326278658445,2,0.2563001867855918,0.5068294354593282
0.2034555381451109,0.44675360227722205,924,44.343040466308594,47.21391677856445,46.076300938924156,0.9157242441589499,2,0.2563001867855918,0.5068294354593282
0.17222201022778733,0.5383102871404488,1155,46.955604553222656,48.3256950378418,47.620216115315756,0.399650471956057,2,0.2563001867855918,0.5068294354593282
0.3266829465611508,0.520723458369216,616,48.6949577331543,49.70708465576172,49.14044380187988,0.3338491279871526,2,0.2563001867855918,0.5068294354593282
0.25954521060870905,0.5285040088789044,693,48.40250396728516,49.21928405761719,48.8932613796658,0.2637713388578542,2,0.2563001867855918,0.5068294354593282
0.3774296992193328,0.4342767897964911,693,48.74335479736328,49.42988967895508,49.185597313774956,0.2087253245665295,4,0.3972886028764614,0.3873486978646106
0.41397586593717267,0.5197361678485587,1848,50.68294906616211,52.33121490478516,51.469772815704346,0.5200165652678349,0,0.4479899444850233,0.5454312545606463
0.4959866096585346,0.5132794204345921,1232,51.36851119995117,53.20456314086914,52.5527708530426,0.45665283764435666,0,0.4479899444850233,0.5454312545606463
0.2883728745205466,0.5284857330488306,770,49.941986083984375,51.12632751464844,50.333953857421875,0.40472129647951294,2,0.2563001867855918,0.5068294354593282
0.24705586821859615,0.5570925944308349,616,49.66889572143555,50.35882186889648,49.93272829055786,0.22974994038774327,2,0.2563001867855918,0.5068294354593282
0.499640640263508,0.5371763590443984,1386,50.1563606262207,52.612892150878906,51.10021654764811,0.7379538081440855,0,0.4479899444850233,0.5454312545606463
0.4082998754568607,0.5386699753752284,1463,51.2116584777832,52.44964599609375,51.805517497815586,0.2992459861720127,0,0.4479899444850233,0.5454312545606463
0.3735512792357801,0.5222982037249155,1463,50.7640495300293,51.911659240722656,51.3793501602976,0.353690525874431,0,0.4479899444850233,0.5454312545606463
0.23428028853838878,0.529905946029507,1386,48.9345817565918,50.97608947753906,50.063427183363174,0.686319128357397,2,0.2563001867855918,0.5068294354593282
0.14080502620871402,0.5347575624902278,1078,46.06697082519531,48.107418060302734,47.28485270908901,0.6230877564043462,2,0.2563001867855918,0.5068294354593282
