x,y,duration,min_diam,max_diam,mean_diam,std_diam,cluster,x_centroid,y_centroid
0.4809972868090293,0.42655305885032563,616,40.367149353027344,40.704833984375,40.56847906112671,0.10600152636759183,1,0.4758586570715832,0.4013047131256494
0.612307647696973,0.48895166982011073,693,39.26807403564453,40.11422348022461,39.77963129679362,0.30385293410059183,2,0.6151824931382861,0.48836864911078437
0.5296000048047474,0.5947190845276809,1001,36.2833366394043,39.64897918701172,38.14785355788011,1.2675318520045598,4,0.5485655669345526,0.5885368225412799
0.5063666284475568,0.42504837638034193,1001,40.62911987304688,41.33847427368164,40.934110788198616,0.22127588490785768,1,0.4758586570715832,0.4013047131256494
0.5034969538955066,0.4233367284652905,847,40.045372009277344,40.73161315917969,40.347447482022375,0.20508025892807183,1,0.4758586570715832,0.4013047131256494
0.47792596039867835,0.46748360950109286,1232,39.78227996826172,41.04327392578125,40.326411962509155,0.38310720669997295,0,0.4704382493232565,0.4969192615567177
0.5028348376113466,0.4119497963477552,693,39.95734405517578,40.8112907409668,40.30251227484809,0.304752400156777,1,0.4758586570715832,0.4013047131256494
0.4814081476576869,0.4554199837084752,1386,39.09210586547852,40.53423690795898,39.610665215386284,0.3867906236086371,0,0.4704382493232565,0.4969192615567177
0.5697673059518181,0.5593610126878789,1001,39.87245178222656,40.7607536315918,40.280821580153244,0.2576397519204316,4,0.5485655669345526,0.5885368225412799
0.4998864747312431,0.40983098690738956,693,40.83168029785156,41.70127487182617,41.28011788262261,0.3044528470712019,1,0.4758586570715832,0.4013047131256494
0.6952875421665877,0.4578220102885155,1694,42.0557746887207,43.29008483886719,42.74056954817338,0.40776904656944724,2,0.6151824931382861,0.48836864911078437
0.5656731300033316,0.5722034042280251,770,40.24300003051758,41.77094650268555,40.90259475708008,0.4918152570630739,4,0.5485655669345526,0.5885368225412799
0.5034076438650393,0.5387561072890165,770,39.48706817626953,39.81111526489258,39.62498512268066,0.10634077064354142,0,0.4704382493232565,0.4969192615567177
0.5670058424858606,0.5708340290886353,1232,38.97815704345703,40.64653396606445,39.92981719970703,0.5654656900848117,4,0.5485655669345526,0.5885368225412799
0.3573031490264438,0.5449678625970401,924,36.90859222412109,38.00390625,37.421985944112144,0.3661925039436968,3,0.3611687224274869,0.5434347266286086
0.38473741737804484,0.5219193759206194,1001,36.62497329711914,37.0810432434082,36.87087777944711,0.15887818262892975,3,0.3611687224274869,0.5434347266286086
0.35357632266159494,0.5537396817980637,1078,37.149898529052734,37.65499496459961,37.384203229631694,0.14519085697945072,3,0.3611687224274869,0.5434347266286086
0.34905800064386383,0.5531119861987109,1078,37.52362060546875,38.67066955566406,38.24593462262835,0.3541989429280386,3,0.3611687224274869,0.5434347266286086
0.43436758775107026,0.49791747964064603,770,37.6313591003418,38.14044952392578,37.87304916381836,0.13763459363949465,0,0.4704382493232565,0.4969192615567177
0.5003687784930319,0.4798431520282079,770,37.22016525268555,38.051414489746094,37.61723861694336,0.2189374926885253,0,0.4704382493232565,0.4969192615567177
0.48390322091524635,0.3133925353572636,1078,38.98862838745117,39.56699752807617,39.292501994541716,0.18407142076776836,1,0.4758586570715832,0.4013047131256494
0.42043329829769643,0.34568442334940597,616,39.166107177734375,39.49789047241211,39.329195499420166,0.11359511173944417,1,0.4758586570715832,0.4013047131256494
0.45384234701713433,0.5009949680914481,1694,37.25537872314453,37.95844650268555,37.50318631258878,0.20356724815190183,0,0.4704382493232565,0.4969192615567177
0.44523039038770157,0.5150966720032369,1078,36.52970504760742,37.3397216796875,36.96256228855678,0.27509230510476546,0,0.4704382493232565,0.4969192615567177
0.45297905847796643,0.5149182940803775,847,36.501007080078125,37.15158462524414,36.820004896684125,0.20093395781665405,0,0.4704382493232565,0.4969192615567177
0.5965188953230718,0.5046877297692707,1232,35.87360382080078,36.89120101928711,36.4270544052124,0.3130207188360095,2,0.6151824931382861,0.48836864911078437
0.617335678987119,0.6041078154315539,693,34.84211349487305,36.75277328491211,35.81072743733724,0.6914263192971652,4,0.5485655669345526,0.5885368225412799
0.5015814471336719,0.5807367190016804,1309,34.018192291259766,34.7920036315918,34.36042920280905,0.2030187032662467,4,0.5485655669345526,0.5885368225412799
0.48441432986099975,0.5018430876679582,924,36.28676986694336,36.80389404296875,36.484415690104164,0.16508223975452693,0,0.4704382493232565,0.4969192615567177
0.5394888838296321,0.6239310140393168,770,34.665672302246094,35.775474548339844,35.29031524658203,0.4159753207980748,4,0.5485655669345526,0.5885368225412799
0.4980722422802401,0.6024015013254681,616,35.24250793457031,36.12667083740234,35.843281745910645,0.2838102071822079,4,0.5485655669345526,0.5885368225412799
0.5566158873665119,0.5020131865652405,924,37.90734100341797,38.52806854248047,38.21253172556559,0.2115060306350508,2,0.6151824931382861,0.48836864911078437
0.45065940160136353,0.4462913039408759,770,36.77524948120117,37.1822509765625,37.00000190734863,0.14927440719408488,1,0.4758586570715832,0.4013047131256494
0.43414981133526,0.40965520853219634,693,37.74056625366211,38.37022399902344,38.06410259670682,0.23430595011339903,1,0.4758586570715832,0.4013047131256494
