x,y,duration,min_diam,max_diam,mean_diam,std_diam,cluster,x_centroid,y_centroid
0.5019238703379575,0.47714168852232247,616,66.53582763671875,68.08161163330078,67.47340106964111,0.5528985330905337,0,0.5512218172042392,0.4966489309266899
0.5510441816994253,0.6572583020110376,1232,62.81753540039063,64.37889099121094,63.70790386199951,0.46899247134549604,1,0.5493165141537546,0.6375759144654434
0.543882063033082,0.6636853547656899,1078,62.99568557739258,65.06282806396484,64.23456954956055,0.7220934417506005,1,0.5493165141537546,0.6375759144654434
0.5269217074232896,0.6418620307681644,924,65.28997039794922,66.45621490478516,65.98748143513997,0.421709400957905,1,0.5493165141537546,0.6375759144654434
0.542196174185643,0.6698657339635669,1155,65.96943664550781,66.44081115722656,66.19583740234376,0.1339603130893915,1,0.5493165141537546,0.6375759144654434
0.5237887301137545,0.6774949146474762,693,67.47209930419922,68.19307708740234,67.80655754937067,0.21357404846667222,1,0.5493165141537546,0.6375759144654434
0.5375416371222667,0.6538174772011102,1463,65.98928833007812,69.52226257324219,68.46084915964227,1.1201256770715224,1,0.5493165141537546,0.6375759144654434
0.5305789418524574,0.6562545159186655,770,65.04216003417969,66.70777893066406,65.6063102722168,0.5810448147949454,1,0.5493165141537546,0.6375759144654434
0.5286297004890448,0.6448529691479377,616,64.94580078125,65.25234985351562,65.036376953125,0.095923083848474,1,0.5493165141537546,0.6375759144654434
0.5514740342309047,0.5375561146648802,693,67.2530746459961,68.7818603515625,68.20986853705512,0.5357904070587386,0,0.5512218172042392,0.4966489309266899
0.5792802202764415,0.5132288776279298,693,67.74998474121094,68.46357727050781,68.15851508246527,0.2275891708490028,0,0.5512218172042392,0.4966489309266899
0.540361881002401,0.6349954770394769,924,66.63775634765625,69.4178466796875,67.94564692179362,1.127849572488155,1,0.5493165141537546,0.6375759144654434
0.5387980543487646,0.6425867561158354,1694,67.00503540039062,68.78838348388672,68.17119147560813,0.5239708294929442,1,0.5493165141537546,0.6375759144654434
0.562771015590376,0.4885102186357614,770,70.53665924072266,72.2400131225586,71.46495742797852,0.5767483254936667,0,0.5512218172042392,0.4966489309266899
0.5651128729621406,0.5116160351495778,616,69.96905517578125,70.89157104492188,70.26393032073975,0.3457586095958077,0,0.5512218172042392,0.4966489309266899
0.5636073622288434,0.4978529150477375,616,69.75438690185547,70.11288452148438,69.87570285797119,0.12189648727763594,0,0.5512218172042392,0.4966489309266899
0.5761217604797193,0.5016577643611309,1617,69.92298126220703,71.65673065185547,70.65328797839936,0.6323029979018153,0,0.5512218172042392,0.4966489309266899
0.5585523342276926,0.6281886274157821,1155,63.50654602050781,66.25999450683594,65.10072886149088,0.7422662192955831,1,0.5493165141537546,0.6375759144654434
0.5564745618657757,0.6199145859758757,1386,66.34236145019531,69.27051544189453,68.11677636040582,0.9816948710259928,1,0.5493165141537546,0.6375759144654434
0.5440351914181248,0.6039811056308838,1078,68.7923812866211,69.71578979492188,69.29445375714984,0.2743237038306013,1,0.5493165141537546,0.6375759144654434
0.5435184318991921,0.5992730034071818,847,68.91018676757812,69.61302185058594,69.18135972456498,0.21142694558342198,1,0.5493165141537546,0.6375759144654434
0.555808916734273,0.6261442233655169,1078,65.55138397216797,67.215576171875,66.5562994820731,0.5234259240685514,1,0.5493165141537546,0.6375759144654434
0.5505749440613154,0.6284519204680145,1771,66.53890991210938,67.73551940917969,67.24316936990489,0.3313037803841195,1,0.5493165141537546,0.6375759144654434
0.5667823646330877,0.6348753684907962,1001,66.73116302490234,67.62311553955078,67.216795701247,0.29364123101464573,1,0.5493165141537546,0.6375759144654434
0.579592634065416,0.634887384739286,1078,67.17512512207031,68.12523651123047,67.4170423235212,0.2884387977702537,1,0.5493165141537546,0.6375759144654434
0.5792705285765419,0.6237967039380041,616,67.96832275390625,68.457275390625,68.17069339752197,0.1605857934727637,1,0.5493165141537546,0.6375759144654434
0.5510283090739263,0.6276459408686147,693,67.65679168701172,68.23297882080078,68.01283348931207,0.2166561696757957,1,0.5493165141537546,0.6375759144654434
0.5473486041628823,0.5793031199008369,770,68.2234878540039,68.95218658447266,68.51109619140625,0.23844845538178788,1,0.5493165141537546,0.6375759144654434
0.5094834015275308,0.4456278334041792,924,66.52735900878906,70.22396850585938,69.16375160217285,1.1131806609166057,0,0.5512218172042392,0.4966489309266899
0.5516952211661119,0.6374536528091027,693,60.22596740722656,61.05167388916016,60.57304128011068,0.2866866380820876,1,0.5493165141537546,0.6375759144654434
0.6470536233692216,0.6056242032159924,924,66.83529663085938,69.18387603759766,67.60184097290039,0.7484830754214974,1,0.5493165141537546,0.6375759144654434
0.5286695310557651,0.6583196179842966,924,68.34447479248047,69.58935546875,69.01720110575359,0.44280478749321506,1,0.5493165141537546,0.6375759144654434
0.5230342873260597,0.6515535745981949,1232,68.06887817382812,68.51493072509766,68.25017881393433,0.13877098913500605,1,0.5493165141537546,0.6375759144654434
0.5436645884391071,0.6608999512755234,847,68.28959655761719,68.63111877441406,68.49769592285156,0.09047131882901072,1,0.5493165141537546,0.6375759144654434
0.5406987388067516,0.651563174904108,1232,65.27437591552734,67.77772521972656,66.91558933258057,0.6319715872058081,1,0.5493165141537546,0.6375759144654434
